DOCULECT	iso_code	CONCEPT	global_id	local_id	ASJP	cogid	notes	IPA	ID
SACAPULTECO_SACAPULAS_CENTRO	quv	thou	1213	2	ra7at	2		raʔat	37
CENTRAL_QUICHE	quc	thou	1213	2	at	1		at	38
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	thou	1213	2	rat	2		rat	39
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	thou	1213	2	atet	1		atet	40
POQOMCHI_WESTERN	pob	thou	1213	2	hat	1		hat	41
POCOMAM_EASTERN	poa	thou	1213	2	hat	1		hat	42
USPANTEKO	usp	thou	1213	2	at	1		at	43
EASTERN_KEKCHI_CAHABON	kek	thou	1213	2	ha7at	1		haʔat	44
ZINACANTAN_TZOTZIL	tzz	thou	1213	2	vot	1	also: voSuk	vot	45
TZELTAL_BACHAJON	tzb	thou	1213	2	ha7at	1		haʔat	46
CHOL_TUMBALA	ctu	thou	1213	2	hatet	1		hatet	47
CHONTAL_TABASCO	chf	thou	1213	2	ane	8		ane	48
CHORTI	caa	thou	1213	2	et	9	also: noS	et	49
ITZAJ	itz	thou	1213	2	teC	10		tet͡ʃ	50
MOPAN	mop	thou	1213	2	inCeC	11		int͡ʃet͡ʃ	51
MAYA_YUCATAN	yua	thou	1213	2	eC	1	also: aw	et͡ʃ	52
HUASTEC	hva	we	1212	3	wawa7	6		wawaʔ	53
TOJOLABAL	toj	we	1212	3	kent~ik	7		keⁿtik	54
CHUJ	cnm	we	1212	3	oN	1		oŋ	55
JACALTEC	jai	we	1212	3	haNoNaN	8		haŋoŋaŋ	56
QANJOBAL_SANTA_EULALIA	kjb	we	1212	3	aonti	4	also: ayonti	aonti	57
ACATECO_SAN_MIGUEL_ACATAN	knj	we	1212	3	heonti7	4	also: haonti7	heontiʔ	58
IXIL_CHAJUL	ixj	we	1212	3	o7	3		oʔ	59
AGUACATEC	agu	we	1212	3	o7	3		oʔ	60
TECO_TECTITAN	ttc	we	1212	3	a7o7	3		aʔoʔ	61
MAM_NORTHERN	mam	we	1212	3	qo7	3		qoʔ	62
SIPAKAPENSE	qum	we	1212	3	ox	1		ox	63
SACAPULTECO_SACAPULAS_CENTRO	quv	we	1212	3	ra7ox	2		raʔox	64
CENTRAL_QUICHE	quc	we	1212	3	ux	1		ux	65
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	we	1212	3	rox	2		rox	66
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	we	1212	3	oxox	1		oxox	67
POQOMCHI_WESTERN	pob	we	1212	3	hox	1		hox	68
POCOMAM_EASTERN	poa	we	1212	3	qox	1		qox	69
USPANTEKO	usp	we	1212	3	ox	1		ox	70
EASTERN_KEKCHI_CAHABON	kek	we	1212	3	ha7o	1		haʔo	71
ZINACANTAN_TZOTZIL	tzz	we	1212	3	votikotik	5		votikotik	72
TZELTAL_BACHAJON	tzb	we	1212	3	ho7otik	5	also: htukeltik	hoʔotik	73
CHOL_TUMBALA	ctu	we	1212	3	lohon	1		lohon	74
CHONTAL_TABASCO	chf	we	1212	3	no7onla	1		noʔonla	75
CHORTI	caa	we	1212	3	oN	1		oŋ	76
ITZAJ	itz	we	1212	3	into7on	1		intoʔon	77
MOPAN	mop	we	1212	3	inno7on	1		innoʔon	78
MAYA_YUCATAN	yua	we	1212	3	o7on	1		oʔon	79
HUASTEC	hva	this	1214	4	aSe7	9		aʃeʔ	80
TOJOLABAL	toj	this	1214	4	iti	1		iti	81
CHUJ	cnm	this	1214	4	xun tik	10		xun_tik	82
JACALTEC	jai	this	1214	4	ti7	1		tiʔ	83
QANJOBAL_SANTA_EULALIA	kjb	this	1214	4	xunti	2		xunti	84
ACATECO_SAN_MIGUEL_ACATAN	knj	this	1214	4	hunti7	2		huntiʔ	85
IXIL_CHAJUL	ixj	this	1214	4	uwa7	3		uwaʔ	86
AGUACATEC	agu	this	1214	4	e7x	11		eʔx	87
TECO_TECTITAN	ttc	this	1214	4	axa ncani	12		axa_nt͡sani	88
MAM_NORTHERN	mam	this	1214	4	lu7	13		luʔ	89
SIPAKAPENSE	qum	this	1214	4	wa7	3		waʔ	90
SACAPULTECO_SACAPULAS_CENTRO	quv	this	1214	4	ri7	4		riʔ	91
CENTRAL_QUICHE	quc	this	1214	4	we ri7	5		we_riʔ	92
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	this	1214	4	re7	4		reʔ	93
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	this	1214	4	xawari7	5		xawariʔ	94
POQOMCHI_WESTERN	pob	this	1214	4	re7wili	5		reʔwili	95
POCOMAM_EASTERN	poa	this	1214	4	riyu7	14		rijuʔ	96
USPANTEKO	usp	this	1214	4	ri	4		ri	97
EASTERN_KEKCHI_CAHABON	kek	this	1214	4	ha7in	6		haʔin	98
ZINACANTAN_TZOTZIL	tzz	this	1214	4	li7	4		liʔ	99
TZELTAL_BACHAJON	tzb	this	1214	4	ha7 ini	6	also: ini	haʔ_ini	100
CHOL_TUMBALA	ctu	this	1214	4	hini	7		hini	101
CHONTAL_TABASCO	chf	this	1214	4	hindi	7	also: ni	hindi	102
CHORTI	caa	this	1214	4	ira	8		ira	103
ITZAJ	itz	this	1214	4	ahelah	8		ahelah	104
MOPAN	mop	this	1214	4	"le7ek ad""a7a"	8		leʔek_adʼaʔa	105
MAYA_YUCATAN	yua	this	1214	4	lela7	8		lelaʔ	106
LACANDON	lac	this	1214	4	te7ra7	8	also: he7	teʔraʔ	107
HUASTEC	hva	that	78	5	niSe7	6	also: niS	niʃeʔ	108
TOJOLABAL	toj	that	78	5	tan	7	also: xaw	tan	109
CHUJ	cnm	that	78	5	xun Ca	8		xun_t͡ʃa	110
JACALTEC	jai	that	78	5	tu7	9		tuʔ	111
QANJOBAL_SANTA_EULALIA	kjb	that	78	5	xuntu	1		xuntu	112
ACATECO_SAN_MIGUEL_ACATAN	knj	that	78	5	hu7untu7	1		huʔuntuʔ	113
IXIL_CHAJUL	ixj	that	78	5	uwa7e	10		uwaʔe	114
AGUACATEC	agu	that	78	5	ac	2		at͡s	115
TECO_TECTITAN	ttc	that	78	5	axnini	11		axnini	116
MAM_NORTHERN	mam	that	78	5	CiS	12		t͡ʃiʃ	117
SIPAKAPENSE	qum	that	78	5	la7	2		laʔ	118
SACAPULTECO_SACAPULAS_CENTRO	quv	that	78	5	la7	2		laʔ	119
CENTRAL_QUICHE	quc	that	78	5	le7	2		leʔ	120
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	that	78	5	la7	2		laʔ	121
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	that	78	5	xa7	5		xaʔ	122
POQOMCHI_WESTERN	pob	that	78	5	re7re7re7	3	also: re7wulu7	reʔreʔreʔ	123
POCOMAM_EASTERN	poa	that	78	5	rere7	3	also: loho7	rereʔ	124
USPANTEKO	usp	that	78	5	re	3		re	125
EASTERN_KEKCHI_CAHABON	kek	that	78	5	ha7an	13		haʔan	126
ZINACANTAN_TZOTZIL	tzz	that	78	5	ti	14	also: tah	ti	127
TZELTAL_BACHAJON	tzb	that	78	5	ha7 me ine	4		haʔ_me_ine	128
CHOL_TUMBALA	ctu	that	78	5	iSiyi	15		iʃiji	129
CHONTAL_TABASCO	chf	that	78	5	hini	4		hini	130
CHORTI	caa	that	78	5	yaxa7	5		jaxaʔ	131
ITZAJ	itz	that	78	5	aheloh	16		aheloh	132
MOPAN	mop	that	78	5	le7ek	17	"also: le7ek ad""o7o"	leʔek	133
MAYA_YUCATAN	yua	that	78	5	lelo7	18		leloʔ	134
LACANDON	lac	that	78	5	rah	19		rah	135
HUASTEC	hva	who	1235	6	hita7	7		hitaʔ	136
TOJOLABAL	toj	who	1235	6	maC7	1	also: ma7	mat͡ʃʔ	137
CHUJ	cnm	who	1235	6	maC	1		mat͡ʃ	138
JACALTEC	jai	who	1235	6	mak	2		mak	139
QANJOBAL_SANTA_EULALIA	kjb	who	1235	6	makTel	2	also: maqTel	makcel	140
ACATECO_SAN_MIGUEL_ACATAN	knj	who	1235	6	maSTekel	5		maʃcekel	141
IXIL_CHAJUL	ixj	who	1235	6	xal	8		xal	142
AGUACATEC	agu	who	1235	6	na7x	3		naʔx	143
TECO_TECTITAN	ttc	who	1235	6	"ab""l"	9		abʼl	144
MAM_NORTHERN	mam	who	1235	6	alky~e	10		alkʲe	145
SIPAKAPENSE	qum	who	1235	6	Cinaq	6		t͡ʃinaq	146
SACAPULTECO_SACAPULAS_CENTRO	quv	who	1235	6	na	3		na	147
CENTRAL_QUICHE	quc	who	1235	6	xaCin	6		xat͡ʃin	148
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	who	1235	6	aCike	11		at͡ʃike	149
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	who	1235	6	"naq k""ari7"	12		naq_kʼariʔ	150
POQOMCHI_WESTERN	pob	who	1235	6	hanwaC	4		hanwat͡ʃ	151
POCOMAM_EASTERN	poa	who	1235	6	ha7 waC	4		haʔ_wat͡ʃ	152
USPANTEKO	usp	who	1235	6	nen	13		nen	153
EASTERN_KEKCHI_CAHABON	kek	who	1235	6	anih	14		anih	154
ZINACANTAN_TZOTZIL	tzz	who	1235	6	"buC""u"	15	"also: k""u Cal"	but͡ʃʼu	155
TZELTAL_BACHAJON	tzb	who	1235	6	"maC""a"	1		mat͡ʃʼa	156
CHOL_TUMBALA	ctu	who	1235	6	maki	2	also: maCki; s	maki	157
CHONTAL_TABASCO	chf	who	1235	6	maCka	1	also: kaSka	mat͡ʃka	158
CHORTI	caa	who	1235	6	Ci	16		t͡ʃi	159
ITZAJ	itz	who	1235	6	maS	5		maʃ	160
MOPAN	mop	who	1235	6	maki	2		maki	161
MAYA_YUCATAN	yua	who	1235	6	maS	5		maʃ	162
LACANDON	lac	who	1235	6	mak	1		mak	163
HUASTEC	hva	what	1236	7	"hant""o"	7		hantʼo	164
TOJOLABAL	toj	what	1236	7	xas	4		xas	165
CHUJ	cnm	what	1236	7	tas	8		tas	166
JACALTEC	jai	what	1236	7	cet	1		t͡set	167
QANJOBAL_SANTA_EULALIA	kjb	what	1236	7	cet yetal	1		t͡set_jetal	168
ACATECO_SAN_MIGUEL_ACATAN	knj	what	1236	7	Tetal	9		cetal	169
IXIL_CHAJUL	ixj	what	1236	7	kame	10		kame	170
AGUACATEC	agu	what	1236	7	"mb""i"	11		mbʼi	171
TECO_TECTITAN	ttc	what	1236	7	tidi7	2		tidiʔ	172
MAM_NORTHERN	mam	what	1236	7	ti	2		ti	173
SIPAKAPENSE	qum	what	1236	7	Ce	3		t͡ʃe	174
SACAPULTECO_SACAPULAS_CENTRO	quv	what	1236	7	Ce	3		t͡ʃe	175
CENTRAL_QUICHE	quc	what	1236	7	xas	4		xas	176
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	what	1236	7	aCike	12		at͡ʃike	177
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	what	1236	7	naq	13		naq	178
POQOMCHI_WESTERN	pob	what	1236	7	"Caxb""i"	14		t͡ʃaxbʼi	179
POCOMAM_EASTERN	poa	what	1236	7	hila7	15		hilaʔ	180
USPANTEKO	usp	what	1236	7	nen	16		nen	181
EASTERN_KEKCHI_CAHABON	kek	what	1236	7	"k""aruh"	17		kʼaruh	182
ZINACANTAN_TZOTZIL	tzz	what	1236	7	"k""u"	5		kʼu	183
TZELTAL_BACHAJON	tzb	what	1236	7	bin a	18	also: binti a	bin_a	184
CHOL_TUMBALA	ctu	what	1236	7	Cuki	19		t͡ʃuki	185
CHONTAL_TABASCO	chf	what	1236	7	kw~a7	20	also: ke	kʷaʔ	186
CHORTI	caa	what	1236	7	"tuk""a"	21		tukʼa	187
ITZAJ	itz	what	1236	7	ba7aS	6		baʔaʃ	188
MOPAN	mop	what	1236	7	"k""u7i"	5		kʼuʔi	189
MAYA_YUCATAN	yua	what	1236	7	"b""a7aS"	6	"also: b""a7an"	bʼaʔaʃ	190
LACANDON	lac	what	1236	7	ba7	6		baʔ	191
HUASTEC	hva	not	1240	8	iba	7	also: yab	iba	192
TOJOLABAL	toj	not	1240	8	mi	2	also: mok	mi	193
CHUJ	cnm	not	1240	8	ma	5		ma	194
MOCHO	mhc	not	1240	8	mo7	4		moʔ	195
JACALTEC	jai	not	1240	8	mat	8		mat	196
QANJOBAL_SANTA_EULALIA	kjb	not	1240	8	man	1	"also: k""am"	man	197
ACATECO_SAN_MIGUEL_ACATAN	knj	not	1240	8	man	1	"also: k""am"	man	198
IXIL_CHAJUL	ixj	not	1240	8	ye7	9		jeʔ	199
AGUACATEC	agu	not	1240	8	kil	10		kil	200
TECO_TECTITAN	ttc	not	1240	8	ny~aT	11		ⁿʲac	201
MAM_NORTHERN	mam	not	1240	8	mi	2		mi	202
SIPAKAPENSE	qum	not	1240	8	qa	12		qa	203
SACAPULTECO_SACAPULAS_CENTRO	quv	not	1240	8	tax	13		tax	204
CENTRAL_QUICHE	quc	not	1240	8	man tax	3		man_tax	205
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	not	1240	8	manta	3		manta	206
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	not	1240	8	mata	3		mata	207
POQOMCHI_WESTERN	pob	not	1240	8	ma7	4		maʔ	208
POCOMAM_EASTERN	poa	not	1240	8	ma	5		ma	209
USPANTEKO	usp	not	1240	8	ma	5	also: ma7	ma	210
EASTERN_KEKCHI_CAHABON	kek	not	1240	8	ma	5		ma	211
ZINACANTAN_TZOTZIL	tzz	not	1240	8	mu	5		mu	212
TZELTAL_BACHAJON	tzb	not	1240	8	ma7uk	4	also: manCuk	maʔuk	213
CHOL_TUMBALA	ctu	not	1240	8	ma7an	4		maʔan	214
CHONTAL_TABASCO	chf	not	1240	8	maC	6		mat͡ʃ	215
CHORTI	caa	not	1240	8	ma7Ci	6		maʔt͡ʃi	216
ITZAJ	itz	not	1240	8	ma	5	also: miS	ma	217
MOPAN	mop	not	1240	8	ma7	4		maʔ	218
MAYA_YUCATAN	yua	not	1240	8	ma7	4		maʔ	219
LACANDON	lac	not	1240	8	m3na7	5		mənaʔ	220
HUASTEC	hva	all	98	9	tala7	5	also: patal	talaʔ	221
TOJOLABAL	toj	all	98	9	specanil	6	also: snolanal	spet͡sanil	222
CHUJ	cnm	all	98	9	smasnil	1		smasnil	223
MOCHO	mhc	all	98	9	hunaN	7		hunaŋ	224
JACALTEC	jai	all	98	9	sunil	8		sunil	225
QANJOBAL_SANTA_EULALIA	kjb	all	98	9	masanil	1		masanil	226
ACATECO_SAN_MIGUEL_ACATAN	knj	all	98	9	smasanil	1		smasanil	227
IXIL_CHAJUL	ixj	all	98	9	kaqayil	2		kaqajil	228
AGUACATEC	agu	all	98	9	tirkun	9		tirkun	229
TECO_TECTITAN	ttc	all	98	9	tky~aqil	2		tkʲaqil	230
MAM_NORTHERN	mam	all	98	9	ky~ky~aqil	2		kʲkʲaqil	231
SIPAKAPENSE	qum	all	98	9	nxel	3		nxel	232
SACAPULTECO_SACAPULAS_CENTRO	quv	all	98	9	ranaxel	3		ranaxel	233
CENTRAL_QUICHE	quc	all	98	9	konoxel	3		konoxel	234
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	all	98	9	noxel	3		noxel	235
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	all	98	9	ronoxel	3		ronoxel	236
POQOMCHI_WESTERN	pob	all	98	9	CinCel	10		t͡ʃint͡ʃel	237
POCOMAM_EASTERN	poa	all	98	9	intier	11		intier	238
USPANTEKO	usp	all	98	9	ronoxel	3		ronoxel	239
EASTERN_KEKCHI_CAHABON	kek	all	98	9	Cixunil	12		t͡ʃixunil	240
ZINACANTAN_TZOTZIL	tzz	all	98	9	kotol	13	also: labal	kotol	241
TZELTAL_BACHAJON	tzb	all	98	9	spisil	14		spisil	242
CHONTAL_TABASCO	chf	all	98	9	upete	15		upete	243
CHORTI	caa	all	98	9	tunor	16		tunor	244
ITZAJ	itz	all	98	9	lah	17		lah	245
MOPAN	mop	all	98	9	tulakal	4		tulakal	246
MAYA_YUCATAN	yua	all	98	9	lah	4	also: tulakal	lah	247
LACANDON	lac	all	98	9	puri7	18	also: ukotor	puriʔ	248
HUASTEC	hva	many	1198	10	yan	1	also: yantalam	jan	249
CHICOMUCELTEC	cob	many	1198	10	yan	1		jan	250
TOJOLABAL	toj	many	1198	10	xel	5	also: xican	xel	251
CHUJ	cnm	many	1198	10	niwan	6		niwan	252
MOCHO	mhc	many	1198	10	"k""ehan"	3	"also: k""ihan"	kʼehan	253
JACALTEC	jai	many	1198	10	"cetk""a"	7		t͡setkʼa	254
QANJOBAL_SANTA_EULALIA	kjb	many	1198	10	Siwil	8		ʃiwil	255
ACATECO_SAN_MIGUEL_ACATAN	knj	many	1198	10	miman taS	9		miman_taʃ	256
IXIL_CHAJUL	ixj	many	1198	10	nim	2		nim	257
AGUACATEC	agu	many	1198	10	ala7	10		alaʔ	258
TECO_TECTITAN	ttc	many	1198	10	nim	2		nim	259
MAM_NORTHERN	mam	many	1198	10	nimku	2		nimku	260
SIPAKAPENSE	qum	many	1198	10	"k""iy"	3		kʼij	261
SACAPULTECO_SACAPULAS_CENTRO	quv	many	1198	10	"k""iy"	3		kʼij	262
CENTRAL_QUICHE	quc	many	1198	10	"k""i"	3		kʼi	263
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	many	1198	10	"k""iy"	3		kʼij	264
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	many	1198	10	"k""iy"	3		kʼij	265
POQOMCHI_WESTERN	pob	many	1198	10	"k""ih"	3		kʼih	266
POCOMAM_EASTERN	poa	many	1198	10	kongan	11		konɡan	267
USPANTEKO	usp	many	1198	10	"k""i"	3	"also: k""iy"	kʼi	268
EASTERN_KEKCHI_CAHABON	kek	many	1198	10	"nab""al"	12		nabʼal	269
ZINACANTAN_TZOTZIL	tzz	many	1198	10	ep	13		ep	270
TZELTAL_BACHAJON	tzb	many	1198	10	bayel	14	also: ipal	bajel	271
CHOL_TUMBALA	ctu	many	1198	10	"bak""3l"	15		bakʼəl	272
CHONTAL_TABASCO	chf	many	1198	10	"k""en"	16		kʼen	273
CHORTI	caa	many	1198	10	"imp""on"	17		impʼon	274
ITZAJ	itz	many	1198	10	yab	4		jab	275
MOPAN	mop	many	1198	10	yab	4		jab	276
MAYA_YUCATAN	yua	many	1198	10	"ya7ab"""	4		jaʔabʼ	277
LACANDON	lac	many	1198	10	yab	4	also: neh	jab	278
HUASTEC	hva	one	1493	11	hun	1		hun	279
CHICOMUCELTEC	cob	one	1493	11	hun	1		hun	280
TOJOLABAL	toj	one	1493	11	xune	1		xune	281
CHUJ	cnm	one	1493	11	xun	1		xun	282
MOCHO	mhc	one	1493	11	hun	1		hun	283
JACALTEC	jai	one	1493	11	hun	1		hun	284
QANJOBAL_SANTA_EULALIA	kjb	one	1493	11	xun	1		xun	285
ACATECO_SAN_MIGUEL_ACATAN	knj	one	1493	11	hun	1		hun	286
IXIL_CHAJUL	ixj	one	1493	11	wal	2		wal	287
AGUACATEC	agu	one	1493	11	xun	1		xun	288
TECO_TECTITAN	ttc	one	1493	11	xun	1		xun	289
MAM_NORTHERN	mam	one	1493	11	xun	1		xun	290
SIPAKAPENSE	qum	one	1493	11	xun	1		xun	291
SACAPULTECO_SACAPULAS_CENTRO	quv	one	1493	11	xun	1		xun	292
CENTRAL_QUICHE	quc	one	1493	11	xun	1		xun	293
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	one	1493	11	xun	1		xun	294
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	one	1493	11	xun	1		xun	295
POQOMCHI_WESTERN	pob	one	1493	11	xinax	1		xinax	296
POCOMAM_EASTERN	poa	one	1493	11	xanax	1		xanax	297
USPANTEKO	usp	one	1493	11	xun	1		xun	298
EASTERN_KEKCHI_CAHABON	kek	one	1493	11	xun	1		xun	299
ZINACANTAN_TZOTZIL	tzz	one	1493	11	hun	1		hun	300
TZELTAL_BACHAJON	tzb	one	1493	11	xun	1		xun	301
CHOL_TUMBALA	ctu	one	1493	11	xum	1		xum	302
CHONTAL_TABASCO	chf	one	1493	11	un	1		un	303
CHORTI	caa	one	1493	11	in	1		in	304
ITZAJ	itz	one	1493	11	hun	1	also: hum	hun	305
MOPAN	mop	one	1493	11	xuntul	1		xuntul	306
MAYA_YUCATAN	yua	one	1493	11	hun	1		hun	307
LACANDON	lac	one	1493	11	turi7	3		turiʔ	308
HUASTEC	hva	two	1498	12	cab	1		t͡sab	309
CHICOMUCELTEC	cob	two	1498	12	Cateew	1		t͡ʃateew	310
TOJOLABAL	toj	two	1498	12	"Cab"""	1		t͡ʃabʼ	311
CHUJ	cnm	two	1498	12	Ca7ab	1		t͡ʃaʔab	312
MOCHO	mhc	two	1498	12	"kab"""	1	also: ka7	kabʼ	313
JACALTEC	jai	two	1498	12	kap	1		kap	314
QANJOBAL_SANTA_EULALIA	kjb	two	1498	12	"kab"""	1		kabʼ	315
ACATECO_SAN_MIGUEL_ACATAN	knj	two	1498	12	"kab"""	1		kabʼ	316
IXIL_CHAJUL	ixj	two	1498	12	kawal	1		kawal	317
AGUACATEC	agu	two	1498	12	kob	1		kob	318
TECO_TECTITAN	ttc	two	1498	12	"kab""e"	1		kabʼe	319
MAM_NORTHERN	mam	two	1498	12	kab	1		kab	320
SIPAKAPENSE	qum	two	1498	12	"k""y~eb"""	1		kʼʲebʼ	321
SACAPULTECO_SACAPULAS_CENTRO	quv	two	1498	12	"ki7ab"""	1		kiʔabʼ	322
CENTRAL_QUICHE	quc	two	1498	12	"kieb"""	1		kiebʼ	323
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	two	1498	12	ka7i7	1		kaʔiʔ	324
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	two	1498	12	ka7i7	1		kaʔiʔ	325
POQOMCHI_WESTERN	pob	two	1498	12	"kib"""	1		kibʼ	326
POCOMAM_EASTERN	poa	two	1498	12	ki7im7	1		kiʔimʔ	327
USPANTEKO	usp	two	1498	12	"kib"""	1		kibʼ	328
EASTERN_KEKCHI_CAHABON	kek	two	1498	12	"ka7ib"""	1		kaʔibʼ	329
ZINACANTAN_TZOTZIL	tzz	two	1498	12	Ca7	1		t͡ʃaʔ	330
TZELTAL_BACHAJON	tzb	two	1498	12	Ceb	1		t͡ʃeb	331
CHOL_TUMBALA	ctu	two	1498	12	Ca7	1		t͡ʃaʔ	332
CHONTAL_TABASCO	chf	two	1498	12	Ca7	1		t͡ʃaʔ	333
CHORTI	caa	two	1498	12	Ca7	1		t͡ʃaʔ	334
ITZAJ	itz	two	1498	12	ka	1		ka	335
MOPAN	mop	two	1498	12	ka7tul	1		kaʔtul	336
MAYA_YUCATAN	yua	two	1498	12	ka7a	1		kaʔa	337
LACANDON	lac	two	1498	12	ka7	1		kaʔ	338
HUASTEC	hva	long	1203	14	nakat	1	also: nak8a7	nakat	339
CHICOMUCELTEC	cob	long	1203	14	nakat	1		nakat	340
TOJOLABAL	toj	long	1203	14	naxat	2		naxat	341
CHUJ	cnm	long	1203	14	nat	2		nat	342
MOCHO	mhc	long	1203	14	man	7		man	343
JACALTEC	jai	long	1203	14	nahata	2		nahata	344
QANJOBAL_SANTA_EULALIA	kjb	long	1203	14	Soqan	8		ʃoqan	345
ACATECO_SAN_MIGUEL_ACATAN	knj	long	1203	14	hoxan	9		hoxan	346
IXIL_CHAJUL	ixj	long	1203	14	nim toq	3		nim_toq	347
AGUACATEC	agu	long	1203	14	nim tqanil	3		nim_tqanil	348
TECO_TECTITAN	ttc	long	1203	14	nim toq	3		nim_toq	349
MAM_NORTHERN	mam	long	1203	14	Sy~ukbi	10		ʃʲukbi	350
SIPAKAPENSE	qum	long	1203	14	nim raqan	4		nim_raqan	351
SACAPULTECO_SACAPULAS_CENTRO	quv	long	1203	14	yoqayik	11		joqajik	352
CENTRAL_QUICHE	quc	long	1203	14	nim	12		nim	353
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	long	1203	14	tix raqan	13		tix_raqan	354
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	long	1203	14	nim raqan	4		nim_raqan	355
POQOMCHI_WESTERN	pob	long	1203	14	nimroq	4		nimroq	356
POCOMAM_EASTERN	poa	long	1203	14	nim ruaq	4		nim_ruaq	357
USPANTEKO	usp	long	1203	14	nim raqan	4		nim_raqan	358
EASTERN_KEKCHI_CAHABON	kek	long	1203	14	nim roq	4		nim_roq	359
ZINACANTAN_TZOTZIL	tzz	long	1203	14	bicbic	14	"also: c""upul"	bit͡sbit͡s	360
TZELTAL_BACHAJON	tzb	long	1203	14	nat	1		nat	361
CHOL_TUMBALA	ctu	long	1203	14	tam	5		tam	362
CHONTAL_TABASCO	chf	long	1203	14	tam	5		tam	363
CHORTI	caa	long	1203	14	innat	1		innat	364
